review_id,aspect,sentiment,score,rating,sample_text
R2N2FXKI54G0D4,sharpness,positive,1.0,5, they are very durable and i appreciate the 3 different sizes and the blade protection is a plus
R2N2FXKI54G0D4,durability,positive,1.0,5, they are very durable and i appreciate the 3 different sizes and the blade protection is a plus
RUYJKTODTKCTB,sharpness,negative,-1.0,3," the chef knife has been a bit disappointing, it came with some nicks in the blade and was nowhere n"
R1A3DIU7JJTGN0,durability,negative,-1.0,2,loved this knife but after 4 months the handle broke at the seam
R1A3DIU7JJTGN0,handle,negative,-1.0,2,loved this knife but after 4 months the handle broke at the seam
RNQEHVR2Z41NJ,quality,negative,-1.0,1, poor quality!
RNQEHVR2Z41NJ,durability,negative,-1.0,1,the knife broke the first time i used it
R6SLI5G7MAFDM,sharpness,positive,1.0,5, it’s very sharp and he loved the craftsmanship
R6SLI5G7MAFDM,quality,positive,1.0,5, it’s very sharp and he loved the craftsmanship
R1JK75IDGEWNWU,durability,negative,-1.0,3,"only used to cut vegetables and already chipped, will not purchase again"
R2YNNN096UXEBQ,rust,negative,-1.0,2, just stamped stainless steel
RNWN4IPTCJJT9,sharpness,positive,1.0,5,"sharp, fits well in my hand"
RNWN4IPTCJJT9,handle,positive,1.0,5,"sharp, fits well in my hand"
R1DFF7OES56J5M,sharpness,positive,1.0,5, very very sharp
R1DFF7OES56J5M,handle,positive,1.0,5, feels good in my hand
R7AZXZCZGLN12,sharpness,positive,1.0,5,"cut so smoothly, like cutting butter!"
R3U4EOIRSPQ2AN,sharpness,positive,1.0,5, sharpness is just right for veggies
R3U4EOIRSPQ2AN,balance,positive,1.0,5, good balance & great feel
R3T1UT1SJ6DJQX,quality,positive,1.0,5,"well made, and cuts really well"
R3BQNCX81GDVCN,durability,negative,-1.0,1,broke within a couple months of non-daily use
R18VRO5CY09YZZ,sharpness,positive,1.0,5,"very nice, sturdy and sharp knife"
R18VRO5CY09YZZ,durability,positive,1.0,5,"very nice, sturdy and sharp knife"
R2XGUNWP8HFWL7,sharpness,positive,1.0,5,"great knife for cutting large roasts, etc"
R3GU142H8D87SX,quality,positive,1.0,4, well made
R3GU142H8D87SX,appearance,positive,1.0,4," but i guess i didn’t look at the pictures that well, just the knives"
R15KL0JB2190IX,sharpness,positive,1.0,5, super sharp
R15KL0JB2190IX,quality,positive,1.0,5, excellently made
R15KL0JB2190IX,balance,positive,1.0,5, perfect balance
R15KL0JB2190IX,value,positive,1.0,5, worth every penny
R13NS1C76FA0ST,quality,positive,1.0,5,"i was surprised when i saw item was labeled ""made jn china"" since description of knife had japanese "
R13NS1C76FA0ST,value,positive,1.0,5, knife is very well made and a good value so i decided to keep it
RY6E66CAXQ8BO,balance,positive,1.0,5, he was shocked how easily this cut and loved the heavy weight of this knife
R2E9ODZDX1W7WM,sharpness,positive,1.0,5, the shipping was fast and the knife is very sharp
ROFN6N5KB0X82,sharpness,negative,-1.0,1,chips in the blade
ROFN6N5KB0X82,durability,negative,-1.0,1,chips in the blade
R3KZZ7JRJKJA3P,balance,positive,1.0,5,buen balance y excelente filo
R1VY7ADT76CQS,handle,positive,1.0,5, i butterfly shrimp so easy! good handling as well
R1VY7ADT76CQS,value,positive,1.0,5,this is a great value for how good this knife is
R5ENVJFDGPU8S,sharpness,positive,1.0,5,"it works wonderfully, it's very sharp"
R28LKGVUUJSLCZ,sharpness,positive,1.0,5," it’s razor sharp so be careful! feels good in the hand, cuts through chicken breast like it’s air"
R28LKGVUUJSLCZ,quality,positive,1.0,5, can’t wait to use this for my bbq’s! i would expect a cleaver of this quality to cost a lot more
R28LKGVUUJSLCZ,handle,positive,1.0,5," it’s razor sharp so be careful! feels good in the hand, cuts through chicken breast like it’s air"
R28LKGVUUJSLCZ,balance,positive,1.0,5, the cleaver itself is real steel with a good weight to it and a lightly oiled
R28LKGVUUJSLCZ,value,positive,1.0,5, can’t wait to use this for my bbq’s! i would expect a cleaver of this quality to cost a lot more
R28LKGVUUJSLCZ,appearance,positive,1.0,5, also looks great on my magnetic knife rack that i built
R2WXDTUDVIUKW6,sharpness,positive,1.0,5," it sits perfectly in the hand, inspires confidence on the cutting board, and looks absolutely strik"
R2WXDTUDVIUKW6,quality,positive,1.0,5,i can only assume this german high-carbon steel began life as the remnants of a pre–world war ii sub
R2WXDTUDVIUKW6,handle,positive,1.0,5,"the full-tang handle, balance, and density are impeccable—this cleaver feels less like a kitchen kni"
R2WXDTUDVIUKW6,balance,positive,1.0,5,"the full-tang handle, balance, and density are impeccable—this cleaver feels less like a kitchen kni"
R2WXDTUDVIUKW6,value,positive,1.0,5," fit and finish are outstanding, especially at a price point that feels almost unbelievable for what"
R2WXDTUDVIUKW6,appearance,positive,1.0,5," it sits perfectly in the hand, inspires confidence on the cutting board, and looks absolutely strik"
RJIWR2GK85PR9,sharpness,positive,1.0,5,very sharp
R18EG07UFZ7CUE,sharpness,positive,1.0,5," it is smooth, easy cutting"
R2M3YOSU4M4CV6,rust,negative,-1.0,1,tha packaiging was great but after 1 time of using it turned rusty
R29VMCLF3W60O3,sharpness,positive,1.0,5, i especially love the leather sleeve that protects the blade
R29VMCLF3W60O3,appearance,positive,1.0,5,what a beautiful knife
R1VFQKVWZU0JLN,sharpness,positive,1.0,5,this knife is super sharp and slices through meat like butter
R1VFQKVWZU0JLN,quality,positive,1.0,5, i am so pleased at how excellent the quality is
R3KL16Y5683K8,quality,positive,1.0,5,great quality
R11COZ1P9IKH40,sharpness,positive,1.0,5,be careful this knife is extremely sharp
R1L6O04MEQ82KF,durability,negative,-1.0,2, this is a super sturdy and heavy knife that looks more like a hunting knife
R1L6O04MEQ82KF,balance,negative,-1.0,2, this is a super sturdy and heavy knife that looks more like a hunting knife
R1L6O04MEQ82KF,appearance,negative,-1.0,2, this is a super sturdy and heavy knife that looks more like a hunting knife
R13VVNRBF0AXNZ,sharpness,negative,-1.0,2,it’s not dull but it’s not super sharp
R13VVNRBF0AXNZ,balance,negative,-1.0,2, has a good weight
R3EI9DV55SS7SY,sharpness,positive,1.0,5,so sharp and really well made
R3EI9DV55SS7SY,quality,positive,1.0,5,so sharp and really well made
RBHL7FFBIGRGM,sharpness,positive,1.0,5," the stainless steel blade is very sharp right out of the box and makes quick work of vegetables, me"
RBHL7FFBIGRGM,quality,positive,1.0,5,"for the price, this knife offers performance and quality that rivals more expensive chef’s knives"
RBHL7FFBIGRGM,handle,positive,1.0,5," it feels well-balanced and comfortable in my hand, even during longer prep sessions"
RBHL7FFBIGRGM,rust,positive,1.0,5," the stainless steel blade is very sharp right out of the box and makes quick work of vegetables, me"
RBHL7FFBIGRGM,balance,positive,1.0,5," it feels well-balanced and comfortable in my hand, even during longer prep sessions"
RBHL7FFBIGRGM,value,positive,1.0,5,"for the price, this knife offers performance and quality that rivals more expensive chef’s knives"
RBHL7FFBIGRGM,appearance,positive,1.0,5,the graphix handle design not only looks stylish but also gives a secure grip when cutting
R6ABRO6NU4PSQ,durability,negative,-1.0,1,"”nope! as you can see from the picture, it not only bent - broken pieces were left in the meat"
R6ABRO6NU4PSQ,appearance,negative,-1.0,1,"per product description: “yes, the cuisinart 7” cleaver knife is designed to chop through soft poult"
R3IPZVE4Q8T6EB,rust,negative,-1.0,1,"started rusting within just a few weeks, clearly not real stainless steel"
RJEVRN7VQ5LNU,sharpness,positive,1.0,5,the knife is very sharp and handily made
RJEVRN7VQ5LNU,quality,positive,1.0,5,the knife is very sharp and handily made
RJEVRN7VQ5LNU,handle,positive,1.0,5,the knife is very sharp and handily made
R8LW31VVIJ7N6,durability,negative,-1.0,4," the knives are great, sturdy and looks real good"
R8LW31VVIJ7N6,value,negative,-1.0,4,i needed knives real bad and bought these for a good price
R8LW31VVIJ7N6,appearance,negative,-1.0,4," the knives are great, sturdy and looks real good"
R2GZZNTNZAHE2Y,sharpness,positive,1.0,4,sharp knife set and no complaints so far
R2E109W1KFSKJA,sharpness,negative,-1.0,4,very sharp and great look
R2E109W1KFSKJA,rust,negative,-1.0,4, unfortunately the knife blades rusted at first wash
R2E109W1KFSKJA,appearance,negative,-1.0,4,very sharp and great look
RTYP5CDOGP788,sharpness,positive,1.0,5, he is very particular about his kitchen knives as we love to cook together and our made in knives w
RTYP5CDOGP788,quality,positive,1.0,5, he is very particular about his kitchen knives as we love to cook together and our made in knives w
RTYP5CDOGP788,appearance,positive,1.0,5, and they are beautiful to look at
R1IXUBKML31B6M,quality,neutral,0.0,3, was expecting better quality for the cost
R1IXUBKML31B6M,value,neutral,0.0,3, was expecting better quality for the cost
R1IXUBKML31B6M,appearance,neutral,0.0,3, look very nice
RCGETIV1K4LUI,handle,positive,1.0,5,knives are awesome! but scissors have bottle opener on end making them hard to avoid scraping your h
R2OYCASCSD0TYN,sharpness,positive,1.0,5, all the knives are very sharp and feel comfortable on the hand
R2OYCASCSD0TYN,quality,positive,1.0,5," only time will tell of course, but from my initial assessment, they look well made and i'm looking "
R2OYCASCSD0TYN,handle,positive,1.0,5, all the knives are very sharp and feel comfortable on the hand
R2OYCASCSD0TYN,balance,positive,1.0,5," so as far as ergonomics, they behave well, feel the right weight and seem balanced"
R2OYCASCSD0TYN,value,positive,1.0,5,definitely worth the price and then some
R2OYCASCSD0TYN,appearance,positive,1.0,5, it certainly looks high end and the white color give it a nice touch that matches the kitchen
R13VB9CAL040H3,handle,negative,-1.0,2, no dishwasher i wash my dishes by hand and set everything out to dry
R13VB9CAL040H3,rust,negative,-1.0,2, i bought them for our new house to match our colors and one to two washes and they are rusting
R3EO9AWMZH9WE3,quality,positive,1.0,5," they stand out for their high quality, affordable price, and excellent value for money, especially "
R3EO9AWMZH9WE3,value,positive,1.0,5," they stand out for their high quality, affordable price, and excellent value for money, especially "
R3EO9AWMZH9WE3,appearance,positive,1.0,5," they feature a premium design, good durability, and a wide variety of options to choose from"
RFLG7DIY6CTN5,quality,negative,-1.0,3,"knife block is a beautiful color and the knives are good quality, but i’m annoyed because one knife "
RFLG7DIY6CTN5,appearance,negative,-1.0,3,"knife block is a beautiful color and the knives are good quality, but i’m annoyed because one knife "
R3TX0T781EUFF3,quality,negative,-1.0,1, i am extremely disappointed in the quality considering the price and high quality this is claimed t
R3TX0T781EUFF3,value,negative,-1.0,1, i am extremely disappointed in the quality considering the price and high quality this is claimed t
R373VYUQY7Y5ZZ,handle,negative,-1.0,3,the handles are very smooth
R373VYUQY7Y5ZZ,value,negative,-1.0,3," definitely wouldn't have paid full price for it,"
R1XZ77G7ZCR896,quality,negative,-1.0,3, haven't used the knives yet so can't speak to the quality
R1XZ77G7ZCR896,handle,negative,-1.0,3," the 8"" slicing knife was missing and there is only one slot big enough to hold the 8"" chef knife or"
RUXN0AD6FVO5Q,sharpness,positive,1.0,5,very sharp and good knives
RM5OIMIEP6Y3Z,quality,positive,1.0,5," overall, great quality for the price"
RM5OIMIEP6Y3Z,value,positive,1.0,5," overall, great quality for the price"
RM5OIMIEP6Y3Z,appearance,positive,1.0,5,the knives came very well packaged and look even better 
R1F3DFH2499M6S,sharpness,positive,1.0,5,"the knives are super sharp, and i love this pattern and color"
R1F8NCBCHG8123,sharpness,positive,1.0,5," made from high carbon german steel, they are incredibly sharp right out of the box and slice throug"
R1F8NCBCHG8123,quality,positive,1.0,5," from the moment i opened the box, the quality and presentation stood out"
R1F8NCBCHG8123,durability,positive,1.0,5," it’s sturdy, well-finished, and holds each knife securely in place"
R1F8NCBCHG8123,handle,positive,1.0,5," it’s sturdy, well-finished, and holds each knife securely in place"
R1F8NCBCHG8123,balance,positive,1.0,5," the balance and weight of each knife feel perfect in hand, making long prep sessions much more comf"
R1F8NCBCHG8123,value,positive,1.0,5," it looks elegant, performs like professional-grade cutlery, and offers great value for the price"
R1F8NCBCHG8123,appearance,positive,1.0,5," the natural wenge wood block looks beautiful on the countertop and gives the kitchen a high-end, pr"
R26A3KTXHNZA7B,sharpness,negative,-1.0,1,"don’t waste your money!the knives i received, seemed ok when i bit the box but upon opening everythi"
R26A3KTXHNZA7B,quality,negative,-1.0,1, this is not quality that’s justifies the price
R26A3KTXHNZA7B,durability,negative,-1.0,1,"don’t waste your money!the knives i received, seemed ok when i bit the box but upon opening everythi"
R26A3KTXHNZA7B,handle,negative,-1.0,1,"don’t waste your money!the knives i received, seemed ok when i bit the box but upon opening everythi"
R26A3KTXHNZA7B,value,negative,-1.0,1,"don’t waste your money!the knives i received, seemed ok when i bit the box but upon opening everythi"
R2LPODLTKTJA5A,sharpness,negative,-1.0,2, we use them for cutting meat only and they are just not holding up
R2LPODLTKTJA5A,handle,negative,-1.0,2, we use them for cutting meat only and they are just not holding up
R1HCNOW34FOFBS,quality,positive,1.0,5,good quality
RBXHTJCE7O12Y,value,positive,1.0,5,great price
R1ZXMZUOX3LKTW,rust,negative,-1.0,2,rusted very fast
R3MDSG5AYU08M2,sharpness,positive,1.0,5,very sharp and well crafted with an excellent balance and weight to each one
R3MDSG5AYU08M2,balance,positive,1.0,5,very sharp and well crafted with an excellent balance and weight to each one
R1Z476V475Y17F,sharpness,positive,1.0,5,extra sharp blades and a great accessory
R2VT7C6SURFXW0,sharpness,positive,1.0,5,"super nice knives, extremely sharp"
R2VT7C6SURFXW0,balance,positive,1.0,5, good look and well balanced knives
R2VT7C6SURFXW0,appearance,positive,1.0,5, good look and well balanced knives
R2BVBC6FIILOXU,sharpness,positive,1.0,5,i love this knife set!! i bought two because i thought they would dull or rust but here i am 4 years
R2BVBC6FIILOXU,rust,positive,1.0,5,i love this knife set!! i bought two because i thought they would dull or rust but here i am 4 years
R2Z5EQFAX9Z6QM,appearance,positive,1.0,5,"great product, knives look and cut really well"
R264VGAO2MRPVV,balance,negative,-1.0,2,they were thrown together in a brown box with absolutely no insignia or info about the product! they
