review_id,review_text_clean,review_rating,bert_label,bert_score
R6STFR3U9ITC5,"I use this knife I daily. It’s perfect for chopping anything like salads, vegetables, slicing bacon, skinning chicken… just everything! It’s super sharp still! Great price. I am so happy with it that I bought one for a friend.",5,POSITIVE,0.999809205532074
R2BDMKQMU9DXWO,"Heavy, unbalanced, and dull",1,NEGATIVE,0.9998207688331604
R2FQWKTAOATE51,Dulls quickly,3,NEGATIVE,0.9998063445091248
R1JLPOLH0AJOYH,Great knife. Exceeded expectation!!,5,POSITIVE,0.9957112073898315
RJ1QCHQ5MC2V9,"I like these alot, they are lightweight. But VERY sharp. I was washing them and took a chunk out of my sponge. Ive been using them a great deal since they came in. I have no complaints whatsoever, Great buy!",5,POSITIVE,0.9939811825752258
RTPMPZEOHP3ML,This knife set is amazing. They are extremely sharp and cut like no other knife set we've had in the past. I highly recommend this set of knives.,5,POSITIVE,0.9998588562011719
R21SPF67250L2O,The product was better than I expected.,4,POSITIVE,0.9994634985923767
RKY45VAIVWBS,"This is a handsome knife. Perfect fit in your hand. Super, super sharp!",5,POSITIVE,0.999612033367157
R2XYJWNSPDEQ7G,"Recommended this knife by a friend (enthusiastic cooker) who was tired of seeing me use a small inefficient knife, to even cut sweet potatoes. I'm so glad I listened. Now cutting sweet potatoes (and everything else) is smooth and easy.",5,POSITIVE,0.9983035326004028
RPI0JNEUBMUP0,I gifted this to my boyfriend who loves cooking and he loves it. He says it’s sharp and of great quality. Makes cutting anything a super easy job and he uses it all the time now in the kitchen. Definitely a good purchase!,5,POSITIVE,0.999866247177124
R9EKG5PJVZIEF,Buena calidad uno de los mejores que he comprado,5,POSITIVE,0.9547348618507385
R20IT9Q3VTXSZS,You will not be disappointed in the quality on these knives. They are made really well and sit nicely in your hand. The knife block is absolutely beautiful as well.,5,POSITIVE,0.9998751878738403
R1PQS7LJVFMDWG,"I purchased the Oster Eckert as a gift to my son who really needed a knife set. He cannot stop telling me about the quality of the set and how thankful he is about the brand,",5,POSITIVE,0.998534083366394
RCK3CVOU5LV3C,No matter which knife I use from this thing after I leave it to dry once I pick it up water pulls around the handle wouldn’t recommend.I bought this as I was preparing to move into a new place so I didn’t get a chance to try it out when I first got it but it’s a definite no.I’m going to throw these away and get a new set.,1,NEGATIVE,0.9978983402252197
RATJPEZXAH43K,"Nice looking. Within 6 months water started getting inside the handle. Started rusting inside. If you shake the knife after washing, yellow rusty water will drip out.",1,NEGATIVE,0.9921208620071411
R3UOYB9TZXLFBZ,Perfect,5,POSITIVE,0.9998517036437988
R3EBYBARV9QISZ,The knife set is good but the knife block is chipped on the front and on the side.,4,NEGATIVE,0.9719541668891907
R11VV3U0RNWN3U,Love it great quality,5,POSITIVE,0.9998860359191895
R1MH2HOLREOYX0,The handle traps water. I have to shake it a few times to make sure the knives dry properly,3,NEGATIVE,0.9952810406684875
R3QHC3ZIVO15BI,"I stumbled across these knives while on vacation when the AirBnB we were staying at had a set in the kitchen. I liked them so much that I looked them up and ordered a set for myself as soon as I came home. That was in March 2019.They felt great in hand and actually made cooking more enjoyable because they performed so well. We have used them almost daily for the past 7 years and have been BRUTAL on them. They’ve been dropped; left soaking in liquids for long periods of time; thrown around in the sink; smashed with heavy pans while in the sink; ran through the dishwasher a million times; etc. They have never been sharpened and are only slightly less sharp than when we first purchased them. They are still very usable.The attached photos show the wear and tear as of today (1/8/26), nearly 7 years after purchase - both front and back. The purple chef’s knife is the most used knife in the kitchen, hands down. While there has been definite wearing of the coating within the last year or two, the handles still look like the day I bought them. Everything is tight and there is zero rust (even after sitting in the dishwasher or water for long periods). Tips are still in tact. You can’t possibly ask for better performance from a set of $30 knives. These have outperformed more expensive knives I’ve owned by a mile!I’ve purchased multiple sets as gifts and I’m about to purchase a second set for a new home but my originals 100% still get the job done. I couldn’t be happier with the quality of these knives.",5,POSITIVE,0.9967449903488159
REC05H8DATLSS,Love the selection of knives in this set. I love that they have blade guards. They are the best set of knives I've ever owned.,5,POSITIVE,0.9998517036437988
R3JWQ1DM5UCU9F,Easy to use and pretty colors,5,POSITIVE,0.9997749924659729
R2FWBC5YK0HM7Z,Fresh color and great quality for the price. Makes cooking and chopping fun. Sharp.,5,POSITIVE,0.9998841285705566
R16TULHY3JFE26,Very good,5,POSITIVE,0.9998520612716675
R4XXQHENBASRB,"I'm a Cutco gal myself but my twins throw out my knives, forks and spoons on the daily. The sharp knives were going out with the rotisserie chicken until I caught on. This was a inexpensive, quick and sharp alternative. I bought them 1.5 years ago and the only one ""gone"" is the paring knife. The rest are still very sharp but I use the color coded sheaths consistently, protecting the knives from dullness as us from cuts.",4,NEGATIVE,0.7512197494506836
R299XOHYS7UDLJ,"This knife is the very beginning of a nightmare in my kitchen! It’s difficult to even cut a potato with it, and the blade also warps. The handle feels flimsy in the hand; it’s absolutely not user-friendly. The quality of this product is completely unsuitable for the price I paid for it. I strongly advise everyone not to buy it!",2,NEGATIVE,0.9997527003288269
RQ98MLHDMRBKK,"Excellent in every way! The color coded knives with each in a matching sheath, the sharpness, the variety of edges, plus the quality is brilliant! BUY! GIFT TO OTHERS!",5,POSITIVE,0.9998747110366821
R374V7530KQD0R,Very nice set of knives. Lives up to the product name. Easy to use love the blade protection. The comfort. And the colors,5,POSITIVE,0.9998177886009216
R3R8FIYL63QINH,No complains here !,5,POSITIVE,0.9992117881774902
R173D8J7G51I6X,Still have em still love em. They cut well and clean easily.,3,POSITIVE,0.9997542500495911
R3OY6MR2C5DXN,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:02Loaded:100.00%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:021xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.Cutting the sweet potatoes that all i needed👌👌",5,NEGATIVE,0.9931796789169312
RF5QW9MDCXN1L,Very nice knife set!!!,5,POSITIVE,0.9990134239196777
R12I639J4PBQ9R,"great knife, love the handle",5,POSITIVE,0.999790370464325
R1RQQF5WGDQ2Q8,Here to let you know it works so well I almost lost a finger….,5,NEGATIVE,0.9994018077850342
R2BO1RLRU4Z59N,"Good knife, good value!",4,POSITIVE,0.9998195767402649
R3EEK7PWYN5GTY,Given as a gift. He liked it but has’nt used it yet.,4,POSITIVE,0.9476446509361267
R3DNYDI729552M,"Razor sharp and beautiful. I wore a cut glove while carving a brisket and it worked beautifully. However, when washing the dishes in the sink I hit the knife with my little finger. This resulted in a trip to the emergency room for 6 sutures.",5,POSITIVE,0.5508624315261841
R3CL0M2DMQDP0S,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:13Loaded:46.20%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:131xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.This knife block has added a wonderful decor to my kitchen counter. The colour is perfect, the blade thickness is perfect, and i it's a great value for the price. I have never had to sharpen it even though I have been using it well over 3 years. Absolutely no rust residue. Yes I will definitely buy it again.",5,NEGATIVE,0.9925065636634827
RB0A4D3X2DOOC,Package came broken,3,NEGATIVE,0.9996039271354675
R1E91NBTA64ABW,"Perfection, I just received them today. I color and quality seems really nice, especially for the price point. I would recommend and repurchase.",5,POSITIVE,0.9998589754104614
R10JCHTQK1B6O9,"The knives are in good condition, but the knife holder is broken and rusty.",1,NEGATIVE,0.9973335266113281
R2H9KMJLHPQOPG,The steak knives are serrated. This makes them useless for most cutting. I would not have purchased had I known the steak knives are serrated.,3,NEGATIVE,0.9802651405334473
R1AX9K847G3YVD,Great set white. I don’t like the color but the nice get the job done fast delivery.,5,POSITIVE,0.9994321465492249
R26W4AKAVS9EN8,Cute but all the knives don't fit in. It has a holder for it but it's not working,4,NEGATIVE,0.9996360540390015
R18GFW8VXN4ATN,"Excellent set for the money. Great handle, weight and very sharp right out of the box. I just replace all of my knives with this one set. You can’t go wrong.",5,POSITIVE,0.9993652701377869
RG6NW8CMKJSA7,I like these so far after a week cut thru steaks n chicken breast with ease. Cut thru pizza also . They were pretty easy to clean with scrub daddy n dried with towel. I feel like these are good value compared to other sets,5,POSITIVE,0.9976180195808411
R3SYLV5BM1XNJM,This knife set is a joke!! The McCook logo on the front was upside down! All the knife blades are short and completely useless! PLEASE look at measurements before buying.,1,NEGATIVE,0.9997817873954773
R2U7TGEMOQ2Z4P,Very well made a nice set and good looking,5,POSITIVE,0.9998735189437866
R1X0PA849UADCC,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:12Loaded:50.05%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:121xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedAudio Trackdefault, selectedFullscreenThis is a modal window.Muy buenos y fuertes, cumplen con lo esperado, son geniales para cocinar",5,NEGATIVE,0.9904240965843201
R13QG2XCN798FK,Not sharp at all!!!!! Took it out of box tried cutting a tomato (Fail)My butter knife does a better job,2,NEGATIVE,0.9995822310447693
