review_id,asin,author,review_rating,review_date,review_date_dt,verified_purchase,helpful_votes,variant,variant_color,variant_style,variant_size,variant_number_of_items,review_text_raw,review_text_clean,has_text,text_len,exclamation_cnt,question_cnt,caps_ratio,text_hash,scraped_at,scraped_at_dt,bad_date_flag,rating_out_of_range_flag,brand,brand_norm,seller,seller_norm,price_num,list_price,unit_price,product_rating,product_rating_count,bsr_rank,bsr_category_norm,is_fba,has_aplus,image_count,bullet_count,best_subcat_rank,best_subcat_name,bought_count_number_clean
R361E99IP85JPI,B0BWYH3D6G,Janay,1,"August 17, 2025",2025-08-17,True,1,Style: 16 pcs - black,,16 pcs - black,,,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:16Loaded:37.54%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:161xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.i literally just bought these on 6/29. Haven’t even had it for TWO WHOLE MONTHS and it’s already rusting. I followed the directions and all of the do’s and don’ts and i still get hit with this bs.. so much for trying to redecorate my kitchen. 0/10 please buy elsewhere; i would’ve probably had better luck buying from walmart. To the seller, thanks for wasting my time and money.","The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:16Loaded:37.54%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:161xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.i literally just bought these on 6/29. Haven’t even had it for TWO WHOLE MONTHS and it’s already rusting. I followed the directions and all of the do’s and don’ts and i still get hit with this bs.. so much for trying to redecorate my kitchen. 0/10 please buy elsewhere; i would’ve probably had better luck buying from walmart. To the seller, thanks for wasting my time and money.",1,890,0,0,0.0784313725490196,61d68be2cb9a3586e20f8fc733b206a3,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R2DFZVR9W11VZT,B0BWYH3D6G,AT,2,"August 21, 2025",2025-08-21,True,1,Style: 20 Pcs - Acrylic Black,,20 Pcs - Acrylic Black,,,"Have them for a year now , absolutely hate them they get dull super fast! They scratch easily","Have them for a year now , absolutely hate them they get dull super fast! They scratch easily",1,93,1,0,0.02702702702702703,9d629dfbc5abc0bf8b49be51e908e726,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1IJ2MPLKAB9GZ,B0BWYH3D6G,Auda,5,"August 23, 2025",2025-08-23,True,0,,,,,,"I have nothing but good things to say about this knife set. It is honestly amazing. The knives cut SO good, worth every penny.","I have nothing but good things to say about this knife set. It is honestly amazing. The knives cut SO good, worth every penny.",1,126,0,0,0.050505050505050504,4adab088e7c0f1cba234dea7db02fe8c,2026-01-16 02:30:25,2026-01-16 02:30:25,0,0,Home Hero,home hero,HearthHome,hearthhome,59.99,,,4.6,61184,,,True,True,10,5,,,
R1G5YTHI8PL3GI,B09GBBMTNS,Steve Mueller,1,"December 9, 2025",2025-12-09,True,0,Color: SilverCherrySize: 15 pieces,SilverCherrySize: 15 pieces,,,,"the knives have a warning on each knife that the product should be dried by hand immediately after washing, which indicates low quality stainless steel.  I have never used a kitchen knife that must stay dry, It also specifies that two sets of scissors would be included, only one in the box","the knives have a warning on each knife that the product should be dried by hand immediately after washing, which indicates low quality stainless steel. I have never used a kitchen knife that must stay dry, It also specifies that two sets of scissors would be included, only one in the box",1,289,0,0,0.008547008547008548,3928ffda7b5789eccf7c82ef718c7a56,2026-01-15 01:22:17,2026-01-15 01:22:17,0,0,McCook,mccook,McCook Official Store,mccook official store,129.99,,,4.6,34685,140.0,kitchen & dining,True,True,10,7,,,1000.0
R2ZIXRRD31O9WS,B09GBBMTNS,Liz Rob,5,"December 8, 2025",2025-12-08,True,1,Color: SilverNaturalSize: 15 pieces,SilverNaturalSize: 15 pieces,,,,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:10Loaded:30.03%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:101xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.We’re loving our knives for far. I always wait a few months to write reviews. We’ve had these at least 6+ months now and they’re holding up great. The whole knife body is stainless steel, making it easier for them to be tossed in the dishwasher if needed. I always quickly hand wash the other larger knives. It’s a good looking knife block. Sits on our counter.","The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:10Loaded:30.03%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:101xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.We’re loving our knives for far. I always wait a few months to write reviews. We’ve had these at least 6+ months now and they’re holding up great. The whole knife body is stainless steel, making it easier for them to be tossed in the dishwasher if needed. I always quickly hand wash the other larger knives. It’s a good looking knife block. Sits on our counter.",1,860,0,0,0.06456241032998565,49b03d111afbd02ed01df423578c701b,2026-01-15 01:22:17,2026-01-15 01:22:17,0,0,McCook,mccook,McCook Official Store,mccook official store,129.99,,,4.6,34685,140.0,kitchen & dining,True,True,10,7,,,1000.0
RALSWDXFBZAOZ,B09GBBMTNS,Lisa Long,1,"December 8, 2025",2025-12-08,True,18,Color: SilverBlackSize: 15 pieces,SilverBlackSize: 15 pieces,,,,"I have had these for exactly 8 months. They are rusting. They have a warranty. I reached out to Amazon who told me to reach out to the main manufacturer and the company that made them so I’ve done that and they told me I needed to reach out to Amazon. I’m not playing in the back-and-forth. I don’t think you should either save your money by different knives, also, it’s not just one. It’s four or five.","I have had these for exactly 8 months. They are rusting. They have a warranty. I reached out to Amazon who told me to reach out to the main manufacturer and the company that made them so I’ve done that and they told me I needed to reach out to Amazon. I’m not playing in the back-and-forth. I don’t think you should either save your money by different knives, also, it’s not just one. It’s four or five.",1,403,0,0,0.03559870550161812,024ee54f871170f8dce5c038e29308e1,2026-01-15 01:22:17,2026-01-15 01:22:17,0,0,McCook,mccook,McCook Official Store,mccook official store,129.99,,,4.6,34685,140.0,kitchen & dining,True,True,10,7,,,1000.0
R3PW3OA4T96RGY,B09GBBMTNS,Rhonda Rabren,4,"December 8, 2025",2025-12-08,True,0,Color: SilverCherrySize: 15 pieces,SilverCherrySize: 15 pieces,,,,Nice quality for the price. I recommend this seller.,Nice quality for the price. I recommend this seller.,1,52,0,0,0.047619047619047616,4598f8253e60d2699a34e1d8592b6d58,2026-01-15 01:22:17,2026-01-15 01:22:17,0,0,McCook,mccook,McCook Official Store,mccook official store,129.99,,,4.6,34685,140.0,kitchen & dining,True,True,10,7,,,1000.0
R2C71PPCNHCEA0,B09GBBMTNS,Andrew Wang,1,"December 8, 2025",2025-12-08,True,11,Color: SilverBlackSize: 15 pieces,SilverBlackSize: 15 pieces,,,,"The block which holds the knives literally fell apart just now - we purchased it only 3 months ago. We have not used the knives at all just yet (since we have an older set and this is intended purely to have additional knives handy), so it has been sitting on our counter untouched until now.This is a safety hazard - if we were not careful, the knives would have easily fallen out and caused injury.","The block which holds the knives literally fell apart just now - we purchased it only 3 months ago. We have not used the knives at all just yet (since we have an older set and this is intended purely to have additional knives handy), so it has been sitting on our counter untouched until now.This is a safety hazard - if we were not careful, the knives would have easily fallen out and caused injury.",1,400,0,0,0.009523809523809525,e886cd4ac6ff374d2860da40cf58a401,2026-01-15 01:22:17,2026-01-15 01:22:17,0,0,McCook,mccook,McCook Official Store,mccook official store,129.99,,,4.6,34685,140.0,kitchen & dining,True,True,10,7,,,1000.0
R3HQ39J5R0AQNT,B09GBBMTNS,Amazon Customer,5,"December 9, 2025",2025-12-09,True,1,Color: GoldenWhiteSize: 15 pieces,GoldenWhiteSize: 15 pieces,,,,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:15Loaded:20.02%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:151xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.The knife set is a great addition to the countertop, it really pops.Gives a look of elegance and sophistication.The blades all are very sharp and cut really good.","The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:15Loaded:20.02%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:151xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.The knife set is a great addition to the countertop, it really pops.Gives a look of elegance and sophistication.The blades all are very sharp and cut really good.",1,673,0,0,0.07553956834532374,c08de7b2e44676e2a62c81567b0f530e,2026-01-15 01:22:17,2026-01-15 01:22:17,0,0,McCook,mccook,McCook Official Store,mccook official store,129.99,,,4.6,34685,140.0,kitchen & dining,True,True,10,7,,,1000.0
R348D3V8XHZWQ3,B08FJDVTS2,Amazon Customer,5,"January 11, 2026",2026-01-11,True,0,Color: Red/natural colorSize: 15,Red/natural colorSize: 15,,,,OK GOOD,OK GOOD,1,7,0,0,1.0,77a54b80f8a12c2edb20f4c5fa29705c,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,McCook,mccook,McCook Official Store,mccook official store,52.99,95.99,,4.6,12434,4272.0,kitchen & dining,True,True,10,5,,,500.0
RHTL15VEK30PY,B08FJDVTS2,Chilidog68,5,"January 10, 2026",2026-01-10,True,0,Color: Black/graphiteSize: 15,Black/graphiteSize: 15,,,,Great set of knives sharp right out of the box Great quality,Great set of knives sharp right out of the box Great quality,1,60,0,0,0.04081632653061224,714e6740f4bfb6a77f1397ca6d0bf4a7,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,McCook,mccook,McCook Official Store,mccook official store,52.99,95.99,,4.6,12434,4272.0,kitchen & dining,True,True,10,5,,,500.0
R5S4152MHGH17,B0865TNBKC,Thoughtful Reviewer,5,"January 8, 2026",2026-01-08,True,0,Style: A-Brown,,A-Brown,,,A very nice sharp knife. Probably overpriced but it was a Christmas gift.,A very nice sharp knife. Probably overpriced but it was a Christmas gift.,1,73,0,0,0.05084745762711865,10f8759787c58f9ec8fbfab5b2f95323,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,imarku,imarku,imarku Official Store,imarku official store,26.64,59.99,,4.7,9424,2090.0,kitchen & dining,True,True,10,5,,,3000.0
RIFIFAZ0SI0UC,B0865TNBKC,Teresa Titus,5,"January 6, 2026",2026-01-06,True,0,Style: A-Brown,,A-Brown,,,Love this knife! it's super sharp and is a good weight to it. Feels sturdy in your hand and makes it easy to cut and prep.,Love this knife! it's super sharp and is a good weight to it. Feels sturdy in your hand and makes it easy to cut and prep.,1,122,1,0,0.021505376344086023,da4ecb17998feae548a36c11a1c0235e,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,imarku,imarku,imarku Official Store,imarku official store,26.64,59.99,,4.7,9424,2090.0,kitchen & dining,True,True,10,5,,,3000.0
RPFE7V1ADUYGZ,B0865TNBKC,MicroBug,5,"January 5, 2026",2026-01-05,False,0,Style: santoku knife,,santoku knife,,,Great quality.,Great quality.,1,14,0,0,0.08333333333333333,64146258b310fcef68eda630751f2fa2,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,imarku,imarku,imarku Official Store,imarku official store,26.64,59.99,,4.7,9424,2090.0,kitchen & dining,True,True,10,5,,,3000.0
R1C9K1LASFN34G,B0865TNBKC,Lori Eason,5,"January 5, 2026",2026-01-05,True,0,Style: santoku knife,,santoku knife,,,This knife was for my husband and he loves it!,This knife was for my husband and he loves it!,1,46,1,0,0.027777777777777776,9b0df7086f58d53ef54853581ec0514e,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,imarku,imarku,imarku Official Store,imarku official store,26.64,59.99,,4.7,9424,2090.0,kitchen & dining,True,True,10,5,,,3000.0
R1RN47H9LWO9Y,B0865TNBKC,Elias Hattar,5,"January 5, 2026",2026-01-05,True,0,Style: bread knife,,bread knife,,,"It's an excellent knife, does what it supposed to do,","It's an excellent knife, does what it supposed to do,",1,53,0,0,0.024390243902439025,cd7d1e5cdcc1c5c5ca73f9696bab4ac6,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,imarku,imarku,imarku Official Store,imarku official store,26.64,59.99,,4.7,9424,2090.0,kitchen & dining,True,True,10,5,,,3000.0
RWVF6SYOY50U9,B004OC1PQI,Jackie,4,"January 10, 2026",2026-01-10,True,0,Color: Essentials,Essentials,,,,I just got them in and so far I  like them and can't wait to use it. They look sharp and they were all packaged well. I needed a new set since some of my knifes I have are broken.,I just got them in and so far I like them and can't wait to use it. They look sharp and they were all packaged well. I needed a new set since some of my knifes I have are broken.,1,178,0,0,0.037037037037037035,e91335ff88309c5a6a6c3237ac5eb280,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,Chicago Cutlery,chicago cutlery,Amazon Resale,amazon resale,54.02,74.99,,4.6,8286,25957.0,kitchen & dining,True,True,10,5,,,100.0
R3VT0M6E2C8HTY,B004OC1PQI,Jamie Hodge,5,"January 6, 2026",2026-01-06,False,0,Color: Essentials,Essentials,,,,"I absolutely LOVE this knife set. Its sharp, cuts amazing and makes cooking dinner fun. This is the second set ive bought","I absolutely LOVE this knife set. Its sharp, cuts amazing and makes cooking dinner fun. This is the second set ive bought",1,121,0,0,0.07216494845360824,690fc6dc03521cc2cbdfb20c5b4a814e,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,Chicago Cutlery,chicago cutlery,Amazon Resale,amazon resale,54.02,74.99,,4.6,8286,25957.0,kitchen & dining,True,True,10,5,,,100.0
RQEAOYL9UG7O6,B004OC1PQI,Amazon Customer,1,"January 2, 2026",2026-01-02,False,0,Color: 17pc Fusion Set,17pc Fusion Set,,,,Santoku knife handle broke. Manufacturers defect. They won't honor the warranty and there is no way to replace it. Rip off.,Santoku knife handle broke. Manufacturers defect. They won't honor the warranty and there is no way to replace it. Rip off.,1,123,0,0,0.04081632653061224,465b34af41845e6e07edae291cf87dc3,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,Chicago Cutlery,chicago cutlery,Amazon Resale,amazon resale,54.02,74.99,,4.6,8286,25957.0,kitchen & dining,True,True,10,5,,,100.0
R2TR23REMU4RPW,B004OC1PQI,CherylW,5,"December 30, 2025",2025-12-30,True,0,Color: 17pc Fusion Set,17pc Fusion Set,,,,Beautiful set only wished there was scissor included. Knives have a nice handle and grip.,Beautiful set only wished there was scissor included. Knives have a nice handle and grip.,1,89,0,0,0.0273972602739726,488b98f0c453f4cb2f8caa16425c5f18,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,Chicago Cutlery,chicago cutlery,Amazon Resale,amazon resale,54.02,74.99,,4.6,8286,25957.0,kitchen & dining,True,True,10,5,,,100.0
RKO18XQDVJB2G,B004OC1PQI,Dan Brown,5,"October 26, 2025",2025-10-26,True,0,Color: Stainless Steel,Stainless Steel,,,,Great,Great,1,5,0,0,0.2,63191e4ece37523c9fe6bb62a5e64d45,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,Chicago Cutlery,chicago cutlery,Amazon Resale,amazon resale,54.02,74.99,,4.6,8286,25957.0,kitchen & dining,True,True,10,5,,,100.0
R1TW0KWWNJYGOJ,B004OC1PQI,Ruthann Santacrose,2,"September 22, 2025",2025-09-22,True,2,Color: Essentials,Essentials,,,,Disappointed . Very light weight not sure how long they will hold up . Price is decent but regret that I didn’t spend more and buy a heavier set . Threw away packaging otherwise would have returned it,Disappointed . Very light weight not sure how long they will hold up . Price is decent but regret that I didn’t spend more and buy a heavier set . Threw away packaging otherwise would have returned it,1,200,0,0,0.031446540880503145,911d8d9a00085b1a778b0c246f7b53d4,2026-01-15 00:40:21,2026-01-15 00:40:21,0,0,Chicago Cutlery,chicago cutlery,Amazon Resale,amazon resale,54.02,74.99,,4.6,8286,25957.0,kitchen & dining,True,True,10,5,,,100.0
